capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801016.SI,300511.SZ
801218.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801218.SI,300572.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801738.SI,600192.SH
801054.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-29,"[""financial_bad""]",2025-07-28,801054.SI,600259.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-07-29,"[""st""]",2025-07-28,801056.SI,600711.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801181.SI,000514.SZ
801054.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801054.SI,000831.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801085.SI,002426.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-07-30,"[""st"",""financial_bad""]",2025-07-29,801129.SI,002650.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801016.SI,300511.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801738.SI,600192.SH
801103.SI,True,2025-04-19,True,False,False,True,2022-2025,2025-07-30,"[""financial_bad""]",2025-07-29,801103.SI,600446.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-07-30,"[""st""]",2025-07-29,801056.SI,600711.SH
801181.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801181.SI,000514.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801085.SI,002426.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801206.SI,002640.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801101.SI,300531.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801738.SI,600192.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801096.SI,600418.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-07-31,"[""st""]",2025-07-30,801056.SI,600711.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-07-31,"[""financial_bad""]",2025-07-30,801742.SI,688297.SH
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801085.SI,002426.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801206.SI,002640.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801101.SI,300531.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801738.SI,600192.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801096.SI,600418.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801104.SI,601519.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-01,"[""financial_bad""]",2025-07-31,801742.SI,688297.SH
801151.SI,True,2025-04-29,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801151.SI,000813.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801085.SI,002426.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801738.SI,002471.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-04,"[""st"",""financial_bad""]",2025-08-01,801129.SI,002650.SZ
801223.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801081.SI,300053.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801101.SI,300531.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801738.SI,600192.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801096.SI,600418.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-04,"[""st""]",2025-08-01,801056.SI,600711.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801104.SI,601519.SH
801103.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801103.SI,688039.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-04,"[""financial_bad""]",2025-08-01,801742.SI,688297.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801742.SI,000561.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801074.SI,002009.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801085.SI,002426.SZ
801764.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801764.SI,002624.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-05,"[""st"",""financial_bad""]",2025-08-04,801129.SI,002650.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801101.SI,300531.SZ
801104.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801104.SI,300624.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801738.SI,600192.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801074.SI,600501.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801104.SI,601519.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-05,"[""financial_bad""]",2025-08-04,801742.SI,688297.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801742.SI,000561.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801074.SI,002009.SZ
801084.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801745.SI,002189.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801085.SI,002426.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-06,"[""st"",""financial_bad""]",2025-08-05,801129.SI,002650.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801101.SI,300531.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801103.SI,300895.SZ
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801074.SI,600501.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-06,"[""st""]",2025-08-05,801056.SI,600711.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801104.SI,601519.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-06,"[""financial_bad""]",2025-08-05,801742.SI,688297.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801742.SI,000561.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801074.SI,002009.SZ
801084.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801745.SI,002189.SZ
801083.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-07,"[""st""]",2025-08-06,801083.SI,002199.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801085.SI,002426.SZ
801141.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801141.SI,002599.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-07,"[""st"",""financial_bad""]",2025-08-06,801129.SI,002650.SZ
801764.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801764.SI,300299.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801101.SI,300531.SZ
801104.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801104.SI,300624.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801103.SI,300895.SZ
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801085.SI,600203.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801096.SI,600418.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-07,"[""st""]",2025-08-06,801056.SI,600711.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801104.SI,601519.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-07,"[""financial_bad""]",2025-08-06,801742.SI,688297.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801742.SI,000561.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801074.SI,002009.SZ
801083.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-08,"[""st""]",2025-08-07,801083.SI,002199.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801085.SI,002426.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-08,"[""st"",""financial_bad""]",2025-08-07,801129.SI,002650.SZ
801764.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801764.SI,300299.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801101.SI,300531.SZ
801104.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801104.SI,300624.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801738.SI,600192.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801096.SI,600418.SH
801074.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801074.SI,600501.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-08,"[""st""]",2025-08-07,801056.SI,600711.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-08,"[""financial_bad""]",2025-08-07,801742.SI,688297.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801742.SI,000561.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801074.SI,002009.SZ
801084.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801745.SI,002189.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801085.SI,002426.SZ
801206.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801206.SI,002640.SZ
801129.SI,False,2025-04-29,True,False,True,True,2022-2025,2025-08-11,"[""st"",""financial_bad""]",2025-08-08,801129.SI,002650.SZ
801016.SI,True,2025-04-28,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801016.SI,300511.SZ
801101.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801101.SI,300531.SZ
801132.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801132.SI,300591.SZ
801103.SI,True,2025-04-23,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801103.SI,300895.SZ
801738.SI,True,2025-04-15,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801738.SI,600192.SH
801085.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801085.SI,600203.SH
801096.SI,True,2025-03-29,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801096.SI,600418.SH
801056.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-11,"[""st""]",2025-08-08,801056.SI,600711.SH
801104.SI,True,2025-04-12,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801104.SI,601519.SH
801742.SI,True,2025-04-01,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801742.SI,688297.SH
801081.SI,True,2025-03-28,True,False,False,True,2022-2025,2025-08-11,"[""financial_bad""]",2025-08-08,801081.SI,688347.SH
801742.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801742.SI,000561.SZ
801155.SI,True,2025-03-28,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801155.SI,000590.SZ
801074.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801074.SI,002009.SZ
801084.SI,True,2025-04-22,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801745.SI,002189.SZ
801083.SI,True,2025-03-25,False,False,True,True,2022-2025,2025-08-12,"[""st""]",2025-08-11,801083.SI,002199.SZ
801141.SI,True,2025-04-25,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801141.SI,002229.SZ
801072.SI,True,2025-04-26,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801072.SI,002342.SZ
801085.SI,True,2025-04-24,True,False,False,True,2022-2025,2025-08-12,"[""financial_bad""]",2025-08-11,801085.SI,002426.SZ
